ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
Paris,2025-07-01,2022-03-20,8.4,3.5,13.2,49.8,1026.9,15.1,102.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-03-21,12.1,6.6,18.0,62.0,1028.1,16.1,134.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-03-22,12.8,7.8,18.3,49.4,1028.9,20.1,139.8,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-03-23,12.3,4.8,18.4,44.2,1029.6,15.5,124.9,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-03-24,14.0,7.5,20.5,39.4,1027.7,11.2,66.9,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-03-25,13.9,7.9,19.6,40.1,1027.6,19.8,46.5,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-03-26,13.7,7.9,19.5,42.4,1027.6,22.4,52.7,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-03-27,14.6,8.9,21.2,46.6,1027.4,13.0,57.8,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-03-28,15.1,8.7,21.5,49.9,1022.1,10.6,64.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-03-29,14.1,11.8,17.9,56.2,1010.1,15.3,41.4,0.381,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-03-30,11.0,8.8,13.4,83.7,1002.9,16.0,33.9,4.839,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-03-31,6.3,3.5,8.7,76.5,1001.9,31.1,2.5,1.08,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-04-01,2.3,1.2,3.6,80.6,1008.2,28.2,356.2,1.646,"Snow, Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-04-02,4.3,1.2,7.7,56.0,1017.7,33.0,17.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-03,5.3,1.3,8.8,50.9,1023.7,19.6,29.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-04,6.2,1.1,10.1,60.8,1020.0,25.1,260.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-05,10.1,7.9,13.0,84.1,1013.6,15.7,251.4,1.181,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-04-06,10.6,8.2,12.9,71.4,1007.7,25.0,240.3,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2022-04-07,12.2,10.0,14.7,71.3,998.0,33.3,256.1,1.527,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-04-08,6.3,1.9,9.4,86.0,1000.4,28.9,5.1,36.611,"Snow, Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-04-09,6.3,3.2,11.0,75.0,1015.6,16.3,307.7,3.542,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-04-10,8.3,1.4,14.3,61.9,1020.6,13.1,143.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-11,12.3,5.6,19.4,52.9,1011.5,17.3,124.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-12,15.8,11.0,21.3,60.4,1008.5,20.7,197.8,0.1,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-04-13,14.1,12.6,16.4,82.8,1017.0,9.3,221.4,7.839,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-04-14,15.7,10.8,20.9,71.6,1022.1,11.1,356.7,0.163,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-04-15,16.1,11.0,21.0,64.1,1025.5,17.3,13.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-16,15.1,10.1,19.7,59.5,1027.2,20.7,55.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-17,14.9,8.1,22.1,40.1,1023.1,15.4,101.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-18,14.6,8.3,19.6,41.0,1017.0,16.5,43.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-19,13.1,8.4,17.8,65.0,1014.6,18.2,342.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-20,13.9,8.4,19.9,56.4,1011.8,19.2,35.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-21,14.9,9.6,20.0,44.4,1008.2,18.7,66.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-22,15.1,10.0,19.4,53.7,1002.4,17.9,60.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-23,14.6,10.2,19.6,63.1,997.6,18.4,66.7,0.341,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-04-24,14.8,10.1,18.8,60.8,1002.2,15.7,12.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-25,12.8,9.4,16.5,60.9,1011.2,18.5,7.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-26,11.4,7.6,15.4,68.9,1018.4,15.2,25.8,0.007,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-04-27,12.9,6.1,19.2,59.3,1022.7,19.4,52.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-28,15.3,8.2,21.3,53.1,1025.6,16.4,53.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-29,15.2,11.3,19.8,57.0,1026.7,19.8,22.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-04-30,12.2,7.4,17.4,61.4,1026.4,19.2,23.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-01,12.3,6.6,17.9,55.1,1023.0,15.3,41.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-02,13.9,8.8,18.2,56.6,1018.5,16.8,23.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-03,14.6,10.0,19.7,56.1,1018.0,18.6,20.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-04,14.0,9.9,19.1,65.8,1019.5,17.6,0.7,0.244,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-05-05,14.4,10.6,18.0,67.1,1023.1,18.0,334.9,0.015,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-06,16.1,10.1,21.7,62.1,1025.8,14.1,0.8,0.007,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-07,16.3,11.3,21.8,63.5,1024.3,13.8,1.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-08,16.3,11.7,22.2,70.6,1024.9,16.6,27.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-09,18.9,11.2,26.1,55.2,1024.0,10.8,352.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-10,21.4,15.0,27.4,52.7,1018.7,20.1,224.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-11,19.8,13.6,25.1,57.6,1014.2,23.6,245.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-12,16.8,12.6,20.0,62.0,1019.9,14.9,295.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-13,16.3,10.9,21.6,53.2,1022.9,16.0,316.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-14,17.8,11.2,24.0,53.5,1021.6,12.3,74.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-15,21.5,14.6,29.1,51.1,1014.6,17.9,124.3,2.519,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-16,20.0,16.3,25.5,69.0,1017.0,13.2,233.3,0.505,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-17,23.0,16.2,28.6,55.9,1018.7,14.0,140.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-18,23.6,17.1,29.1,58.0,1019.3,14.8,44.2,0.015,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-19,22.7,20.3,25.5,66.0,1018.1,21.4,330.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-20,18.1,14.3,23.1,72.7,1019.7,23.4,344.2,2.16,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-21,18.0,11.8,24.9,65.1,1022.5,10.6,286.8,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-22,19.1,15.0,22.5,62.3,1014.0,14.8,72.2,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2022-05-23,16.7,14.0,18.4,83.2,1003.4,17.0,264.9,5.906,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-05-24,14.4,11.0,18.9,69.7,1009.3,20.7,259.5,2.44,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-25,15.2,9.8,19.6,63.6,1018.2,17.8,263.2,0.014,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-05-26,16.6,13.5,20.2,70.7,1024.9,16.6,288.5,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2022-05-27,16.6,13.5,21.5,66.7,1025.4,15.2,301.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-28,15.6,10.6,19.8,59.8,1022.5,22.6,15.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-29,12.9,8.6,16.2,56.3,1016.9,20.4,29.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-30,13.9,8.4,19.4,57.1,1013.2,16.0,33.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-05-31,16.5,12.2,20.7,48.1,1013.3,15.4,317.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-01,16.5,10.3,21.8,52.3,1016.7,16.1,340.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-02,18.7,11.4,24.9,47.0,1017.9,15.0,66.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-03,18.9,14.9,22.8,64.6,1014.9,11.6,58.5,1.778,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-04,19.8,16.3,28.8,80.4,1015.4,17.7,57.0,23.81,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-05,18.7,16.5,21.6,83.1,1015.2,17.4,284.8,0.858,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-06-06,17.7,13.2,21.8,65.5,1017.6,16.5,253.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-07,18.6,15.7,23.0,67.4,1015.0,19.5,242.2,0.275,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-08,17.3,14.4,20.9,75.3,1010.3,24.6,274.0,10.371,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-09,16.9,12.5,21.5,65.2,1018.2,15.4,281.1,0.148,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-10,19.3,14.4,22.7,66.5,1022.5,17.2,230.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-11,20.7,15.4,25.9,66.7,1023.0,18.0,324.7,0.016,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-12,19.1,14.0,24.5,54.5,1023.9,18.8,355.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-13,18.0,12.3,23.4,56.2,1024.0,15.5,5.6,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-06-14,20.6,13.7,26.5,49.7,1020.0,12.1,82.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-15,23.8,16.4,30.6,46.6,1016.4,14.8,21.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-16,24.1,17.8,29.9,45.0,1020.7,13.0,21.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-17,26.7,19.0,34.1,42.3,1022.0,10.2,170.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-18,29.2,21.1,36.3,45.4,1014.8,14.8,154.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-19,20.6,15.2,28.0,69.4,1009.2,26.8,18.9,1.349,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-20,18.0,14.6,22.5,78.8,1014.2,20.2,44.8,11.969,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-06-21,20.9,15.0,26.6,65.9,1012.2,13.8,60.1,0.826,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-22,20.8,16.7,25.3,65.5,1010.3,15.4,57.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-23,23.0,18.4,28.1,63.8,1010.0,14.7,217.0,0.219,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-24,21.1,17.5,24.2,67.7,1008.5,22.4,229.2,7.897,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-06-25,17.4,15.1,19.2,73.8,1011.7,15.3,213.4,0.567,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-06-26,17.4,13.0,22.0,66.7,1015.0,14.3,202.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-27,19.0,15.0,23.9,58.6,1017.7,17.0,266.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-28,21.1,13.7,27.4,51.2,1019.3,11.5,217.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-29,21.2,15.1,26.5,52.6,1014.2,15.9,257.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-06-30,15.5,13.6,17.9,82.1,1014.5,14.0,224.2,10.225,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-07-01,16.7,11.4,21.7,63.5,1019.6,11.5,253.3,0.017,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-07-02,20.2,12.1,26.9,52.4,1020.5,15.2,215.0,0.007,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-07-03,19.6,14.6,24.2,55.5,1020.3,14.8,335.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-04,19.9,13.1,26.4,55.2,1021.6,19.3,342.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-05,19.6,13.3,25.7,59.0,1023.8,19.8,346.1,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-07-06,20.3,14.0,26.0,54.2,1026.5,18.3,348.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-07,19.1,16.1,21.5,68.0,1027.1,18.4,353.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-08,20.0,12.7,27.4,54.8,1031.3,15.0,37.2,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-07-09,23.0,17.0,29.3,53.1,1027.8,22.0,20.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-10,21.1,14.4,27.1,53.1,1025.9,21.9,52.1,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-07-11,24.1,17.7,30.1,50.2,1022.5,15.3,72.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-12,26.5,18.9,33.2,45.0,1022.8,11.7,92.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-13,28.4,20.8,36.4,37.0,1020.8,21.8,248.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-14,25.7,21.2,30.4,45.6,1019.4,21.5,342.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-15,21.9,16.2,27.1,43.9,1022.5,18.7,39.3,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-07-16,22.9,15.7,29.0,43.7,1023.3,15.5,33.3,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-07-17,25.0,17.7,32.0,37.4,1024.3,13.2,77.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-18,29.0,20.2,37.9,31.8,1020.3,11.3,121.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-19,31.2,23.4,40.0,33.4,1013.6,25.7,177.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-20,21.3,19.0,26.2,80.1,1018.4,15.3,214.8,6.435,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-07-21,21.7,17.7,27.1,71.7,1021.0,12.1,320.3,0.016,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-07-22,21.2,17.2,24.9,77.0,1018.4,13.0,40.7,0.897,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-07-23,21.7,18.9,26.9,74.0,1019.5,13.0,307.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-24,25.7,18.1,32.9,53.8,1017.2,14.8,171.0,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-07-25,23.5,20.0,27.2,54.5,1013.4,21.8,285.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-26,19.7,17.0,22.5,62.5,1018.8,18.9,313.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-27,20.3,14.6,25.5,55.6,1018.6,18.4,44.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-28,21.4,16.4,26.2,44.9,1015.4,16.1,28.3,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2022-07-29,23.3,16.6,28.9,42.5,1016.9,11.1,346.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-30,24.6,18.2,29.5,45.3,1019.1,14.6,345.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-07-31,23.0,18.6,28.3,61.8,1019.5,17.0,326.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-01,22.8,20.1,26.8,62.8,1018.9,11.5,306.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-02,24.6,18.3,31.2,54.4,1018.0,12.1,342.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-03,28.0,20.0,35.5,48.5,1014.4,12.1,106.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-04,24.2,20.8,28.2,62.5,1014.0,19.4,349.3,0.334,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-05,20.7,16.2,25.6,63.2,1019.0,22.0,349.7,8.019,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-06,19.8,13.6,25.3,42.7,1025.7,19.7,45.0,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-08-07,21.2,14.6,27.4,42.6,1023.4,18.7,35.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-08,22.6,15.6,29.0,44.8,1023.2,18.6,35.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-09,24.1,16.9,31.1,48.5,1023.8,18.5,32.6,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-08-10,26.1,18.7,32.7,40.0,1021.4,17.9,49.8,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-08-11,26.7,20.2,32.6,34.4,1018.3,19.4,69.3,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-08-12,27.3,20.2,33.9,32.8,1015.0,17.0,78.5,0.0,Clear,48.8572,2.34141
Paris,2025-07-01,2022-08-13,26.9,20.3,32.8,30.8,1012.7,15.7,106.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-14,22.8,17.8,27.9,55.0,1007.3,18.4,190.7,11.142,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-08-15,20.5,16.5,26.5,78.4,1005.8,11.3,205.9,0.131,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-16,21.0,17.8,27.7,75.9,1008.4,12.7,193.8,40.409,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-08-17,20.1,17.5,26.9,84.4,1010.2,11.3,160.4,0.149,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-18,22.1,16.7,27.7,69.0,1013.7,18.4,317.7,0.177,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-19,20.6,18.2,23.9,75.4,1017.1,16.9,308.1,0.681,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-20,19.6,13.9,24.9,64.3,1019.5,10.7,290.7,0.015,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-21,20.9,14.8,26.3,61.0,1016.6,14.9,181.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-22,21.3,16.7,25.3,64.3,1014.9,13.0,249.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-23,22.9,18.6,27.2,68.2,1016.0,9.3,249.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-24,25.7,19.1,32.1,57.8,1016.1,10.1,100.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-25,25.0,19.5,30.7,53.2,1014.6,23.5,346.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-26,21.7,18.5,26.2,66.6,1017.5,17.9,355.2,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-27,20.7,16.5,25.2,58.4,1016.9,14.9,29.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-28,20.7,15.4,26.1,59.1,1017.5,17.5,35.7,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-29,22.5,16.9,28.7,50.2,1017.7,17.9,40.1,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-08-30,21.4,15.5,27.4,56.2,1018.2,16.5,16.5,1.595,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-08-31,21.8,16.9,27.1,56.5,1018.5,13.0,9.8,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-01,22.3,17.2,27.9,60.2,1015.8,12.4,86.6,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-02,20.8,18.1,24.2,62.8,1011.9,12.6,109.1,0.229,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-03,20.2,17.6,23.7,75.0,1011.1,18.9,211.3,0.014,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-04,22.1,15.3,29.2,57.2,1016.1,13.5,159.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-05,22.8,17.1,30.1,67.2,1016.6,15.6,155.5,8.502,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-06,21.4,16.1,28.8,71.7,1014.6,18.3,209.2,0.858,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-07,18.4,16.1,21.6,81.3,1013.2,17.0,203.2,4.126,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-08,17.8,15.0,22.7,79.3,1010.0,21.7,218.6,0.371,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-09,16.9,15.2,19.4,80.1,1011.5,19.8,234.1,3.77,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-10,16.4,14.9,19.6,86.0,1016.5,16.1,258.5,5.442,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-11,17.2,12.6,22.9,81.2,1019.1,10.3,147.3,0.312,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-12,20.1,13.8,27.3,68.7,1013.2,11.5,126.0,0.036,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-13,22.2,19.5,26.0,67.8,1008.0,12.1,99.0,0.428,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-14,22.2,19.3,25.9,75.2,1005.1,16.6,247.2,0.177,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-15,18.8,14.9,21.9,69.9,1010.5,18.0,342.4,0.077,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-16,15.2,12.5,17.8,64.9,1015.6,26.5,353.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-17,13.0,9.7,16.7,59.3,1021.2,18.9,334.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-18,13.5,8.4,19.1,62.0,1021.5,20.6,314.0,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-19,14.0,10.0,18.2,62.3,1023.2,16.1,348.9,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-20,13.1,8.9,17.2,67.7,1025.3,10.7,9.3,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-21,14.2,9.7,18.9,64.8,1025.2,16.6,40.5,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-22,14.7,9.1,20.4,57.2,1021.5,8.2,53.4,0.0,Partially cloudy,48.8572,2.34141
Paris,2025-07-01,2022-09-23,15.2,10.7,20.7,61.4,1016.7,5.5,166.1,0.0,Overcast,48.8572,2.34141
Paris,2025-07-01,2022-09-24,14.9,13.1,17.3,80.8,1013.4,14.8,295.2,2.883,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-25,14.8,11.7,19.6,69.3,1016.0,16.0,15.6,0.229,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-09-26,12.7,11.7,14.7,77.6,1007.7,20.2,245.9,6.834,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-27,12.2,10.6,13.8,84.1,1004.1,19.8,266.8,2.365,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-28,12.5,11.2,15.1,78.2,1000.7,12.2,289.8,0.272,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-29,11.4,9.9,13.9,82.5,1003.0,9.6,251.9,0.127,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-09-30,12.2,7.5,18.3,74.1,1011.5,16.4,237.4,0.169,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-10-01,16.0,12.2,20.2,76.6,1012.0,28.5,245.8,2.411,"Rain, Partially cloudy",48.8572,2.34141
Paris,2025-07-01,2022-10-02,16.2,12.7,19.6,85.5,1021.1,21.6,266.9,1.772,"Rain, Overcast",48.8572,2.34141
Paris,2025-07-01,2022-10-03,11.8,10.2,14.0,90.4,1027.0,10.4,114.6,0.179,"Rain, Overcast",48.8572,2.34141
