ville,date_extraction,date_observation,temperature,temp_min,temp_max,humidite,pression,vent_vitesse,vent_direction,precipitation,description,latitude,longitude
London,2025-07-02,2022-03-19,10.3,8.3,13.6,64.6,1036.8,31.7,90.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-03-20,8.3,5.1,12.0,58.3,1027.9,19.7,84.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-03-21,9.3,2.0,16.6,61.7,1027.8,13.2,119.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-03-22,13.7,9.3,20.0,60.2,1028.1,17.7,122.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-03-23,12.9,7.3,19.5,60.7,1029.3,11.3,116.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-03-24,11.9,5.1,19.1,58.0,1029.5,7.6,34.7,0.199,Rain,51.5064,-0.12721
London,2025-07-02,2022-03-25,11.8,7.3,17.8,55.8,1031.2,18.2,71.2,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-03-26,12.2,7.1,17.6,56.2,1032.4,21.2,72.6,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-03-27,9.2,6.8,13.3,83.5,1031.4,14.2,65.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-03-28,9.6,4.8,14.9,79.9,1022.8,12.0,84.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-03-29,9.4,8.0,11.1,79.4,1012.2,17.0,63.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-03-30,8.2,4.5,12.3,80.2,1006.1,22.0,18.8,0.797,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2022-03-31,4.4,2.1,8.1,62.2,1008.9,29.3,13.0,0.199,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-01,4.7,1.8,8.5,61.0,1016.4,28.5,4.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-02,4.8,1.6,8.1,65.8,1022.4,20.6,22.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-03,5.6,0.0,9.1,59.2,1025.1,15.8,299.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-04,9.6,5.1,14.6,79.9,1012.8,26.0,259.6,4.597,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-05,12.4,10.6,14.6,70.8,1008.6,30.0,266.7,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2022-04-06,10.9,9.4,13.6,77.6,997.4,34.2,237.4,9.172,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-07,10.1,7.0,14.1,61.1,989.5,51.3,267.4,4.016,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-08,7.4,3.5,11.8,62.7,1000.5,20.0,4.2,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-09,7.8,2.8,12.5,58.4,1014.8,21.7,296.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-10,8.9,2.1,13.3,54.2,1018.7,15.9,182.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-11,11.7,6.6,17.3,57.3,1010.1,30.3,114.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-12,13.9,10.6,18.6,70.7,1005.7,21.1,180.2,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-13,14.1,10.5,17.7,74.1,1015.1,20.4,228.6,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-14,14.2,8.6,19.6,71.4,1021.8,12.4,259.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-15,15.3,9.0,22.8,67.0,1026.0,14.3,205.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-04-16,13.3,9.0,18.7,69.7,1029.3,17.5,96.9,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-04-17,13.6,8.1,19.3,57.0,1022.6,19.3,153.2,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-04-18,12.8,8.1,17.3,58.0,1017.0,13.8,267.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-19,12.8,8.8,16.0,60.4,1016.1,16.0,23.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-20,12.5,7.8,18.1,59.6,1015.9,24.1,57.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-21,12.9,7.8,18.6,59.9,1012.2,25.4,70.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-04-22,12.3,9.3,15.5,64.7,1007.6,28.4,62.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-23,13.3,10.3,16.8,67.3,1003.2,31.7,55.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-24,13.2,8.6,18.1,60.5,1007.7,21.8,43.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-25,10.3,7.1,14.6,69.4,1015.5,16.0,27.4,0.805,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-04-26,10.8,6.1,15.6,59.3,1021.7,17.5,48.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-27,9.6,7.6,11.3,64.3,1027.3,16.7,54.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-28,10.5,7.1,14.0,64.3,1030.7,14.9,67.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-29,9.4,7.1,11.1,64.6,1031.7,15.6,44.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-04-30,11.7,5.3,18.1,59.1,1029.1,12.5,327.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-01,12.4,10.3,14.8,65.9,1023.2,14.2,236.8,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-02,12.8,9.0,16.8,68.8,1020.9,7.6,269.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-03,12.6,11.1,14.6,77.1,1021.0,11.3,52.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-04,13.3,10.8,17.3,78.0,1019.1,17.2,238.5,2.401,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-05,14.0,7.3,19.6,69.5,1023.3,14.9,317.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-06,16.0,10.3,22.8,65.5,1024.8,23.0,266.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-07,15.1,12.8,18.5,77.6,1025.2,15.9,6.6,0.799,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-08,13.8,10.3,18.3,64.3,1028.4,15.4,84.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-09,15.6,8.3,22.0,64.3,1023.2,25.9,191.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-10,16.6,14.6,20.0,64.7,1014.9,25.6,231.9,0.003,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-11,13.7,11.1,15.6,81.5,1010.2,27.4,229.9,5.191,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-12,13.4,8.3,18.1,69.8,1017.9,26.2,252.6,0.005,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-13,15.1,10.6,21.0,65.2,1019.6,27.2,249.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-14,15.9,8.6,23.1,64.0,1020.6,13.0,211.1,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-05-15,15.8,14.1,17.5,76.1,1015.4,19.3,95.2,2.592,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-16,16.7,12.8,21.0,77.3,1014.0,28.9,227.5,0.6,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-17,19.3,11.5,25.5,65.6,1017.1,25.9,168.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-18,18.1,12.1,23.0,58.8,1018.6,19.0,198.1,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-19,17.6,14.3,22.0,65.6,1017.8,19.6,263.3,2.604,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-20,14.6,12.5,17.8,69.4,1018.5,25.2,237.1,4.589,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-21,15.2,10.5,20.0,64.3,1020.5,19.0,258.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-22,17.1,10.3,23.6,61.6,1013.6,18.4,208.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-05-23,15.3,12.2,18.8,67.0,1002.6,18.2,271.4,0.202,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-24,12.9,10.1,17.1,79.4,1005.6,17.9,268.4,7.783,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-25,14.0,9.5,18.5,73.9,1013.1,31.0,242.0,0.201,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-26,15.5,10.5,19.6,74.9,1020.8,29.2,253.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-27,16.4,13.1,20.3,59.5,1023.9,21.6,302.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-28,14.1,10.1,17.8,54.5,1024.8,17.8,15.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-29,12.5,8.6,16.1,58.1,1019.3,17.8,23.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-05-30,11.1,6.8,15.0,74.9,1013.6,22.3,202.2,2.197,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-05-31,11.6,9.1,16.1,84.1,1012.2,15.2,242.6,8.597,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-01,12.9,7.8,18.1,72.5,1016.7,11.4,310.7,0.201,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-02,15.3,9.6,19.6,65.8,1019.8,16.7,114.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-03,17.1,11.5,23.3,62.4,1017.8,20.5,73.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-06-04,15.9,12.8,20.8,64.6,1019.9,25.0,62.9,0.007,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-05,13.3,10.8,15.6,88.8,1016.0,18.2,8.6,8.0,"Rain, Overcast",51.5064,-0.12721
London,2025-07-02,2022-06-06,14.4,12.1,18.0,85.0,1014.4,15.6,258.4,2.212,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-07,16.6,10.4,21.1,73.8,1011.7,18.5,206.9,0.001,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-08,17.8,14.3,22.1,68.3,1005.7,33.3,257.2,1.394,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-09,16.4,12.1,20.1,69.9,1014.8,22.3,243.6,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-10,18.6,15.8,22.3,66.9,1018.2,28.8,226.1,0.2,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-11,17.6,12.8,21.8,64.2,1021.3,27.2,241.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-06-12,17.1,12.0,22.1,58.0,1023.2,24.2,276.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-06-13,16.4,11.5,20.8,55.1,1024.3,13.1,298.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-06-14,18.5,11.3,24.6,55.5,1020.8,12.8,183.1,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-15,20.2,12.5,27.3,53.9,1018.3,14.5,229.9,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-16,21.9,13.5,28.8,52.3,1021.3,18.7,234.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-17,24.8,16.8,31.6,46.5,1019.5,31.4,219.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-18,19.2,13.8,24.1,70.0,1017.5,21.5,15.0,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-19,15.0,10.8,19.1,65.5,1014.9,21.0,34.5,0.604,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-20,16.9,12.5,22.3,58.1,1018.2,19.6,43.4,0.004,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-21,18.5,11.1,25.1,54.5,1014.7,11.9,97.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-22,20.2,13.1,26.5,57.5,1013.4,17.5,87.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-06-23,19.4,14.5,25.0,68.0,1009.8,17.8,85.8,0.402,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-24,18.0,15.0,21.3,69.7,1004.7,24.0,211.4,0.162,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-25,16.9,13.6,21.1,64.1,1007.4,28.4,197.8,0.005,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-26,17.1,12.6,21.3,56.3,1011.8,28.4,207.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-06-27,16.1,12.8,19.6,65.5,1015.8,28.8,230.0,3.586,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-28,16.7,12.1,21.5,60.6,1017.5,26.5,200.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-06-29,17.3,15.6,20.8,66.6,1012.0,25.1,189.6,1.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-06-30,15.9,12.4,20.6,71.1,1011.8,21.9,225.3,5.168,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-07-01,16.0,11.6,21.1,68.5,1016.1,25.9,234.2,0.008,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-07-02,17.3,12.8,22.1,64.4,1018.2,26.3,220.0,0.004,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-07-03,17.6,12.1,22.1,62.2,1019.1,18.8,270.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-04,18.0,12.3,22.6,55.3,1021.1,19.8,282.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-05,18.0,11.8,22.1,55.8,1024.7,16.7,308.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-06,19.4,14.3,23.6,58.0,1026.5,21.8,295.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-07,19.6,17.1,24.1,59.5,1028.1,20.2,338.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-08,22.2,15.3,28.8,53.7,1031.4,13.1,315.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-09,21.5,17.1,26.6,54.4,1030.0,15.0,5.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-10,22.3,15.1,29.1,53.1,1026.7,14.1,246.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-11,24.2,16.6,30.8,45.8,1023.0,17.3,211.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-12,25.3,19.5,30.6,48.5,1021.9,19.8,220.3,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-13,24.4,19.9,28.1,48.9,1021.2,12.7,323.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-14,20.5,16.3,25.3,53.7,1022.4,19.3,355.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-15,20.6,14.6,25.5,46.5,1023.8,19.3,296.9,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-16,21.8,15.3,27.8,51.8,1024.6,16.6,226.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-17,23.6,16.1,30.0,42.2,1024.8,17.2,169.0,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-18,27.7,18.0,36.6,37.0,1019.3,17.2,189.8,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-07-19,30.3,21.7,39.8,36.0,1011.9,26.2,179.9,0.201,Rain,51.5064,-0.12721
London,2025-07-02,2022-07-20,22.7,19.1,26.6,64.9,1015.3,22.9,244.5,0.005,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-07-21,20.5,17.3,23.6,65.4,1021.1,16.1,18.4,0.016,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-07-22,19.5,17.6,22.3,64.8,1020.1,17.5,102.5,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-07-23,21.0,16.1,27.3,60.7,1018.5,24.7,219.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-24,22.5,17.8,28.1,58.1,1013.9,31.1,217.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-25,20.6,18.3,23.8,62.3,1010.4,25.9,255.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-26,18.2,15.8,22.3,63.1,1018.9,13.8,348.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-27,18.3,15.6,21.1,62.4,1020.1,14.5,119.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-28,19.4,16.5,22.6,56.9,1017.3,17.9,102.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-29,21.0,15.1,26.3,54.1,1018.3,13.5,86.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-30,21.8,16.6,26.6,57.3,1018.1,21.2,240.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-07-31,22.5,19.8,26.1,67.1,1016.1,26.6,256.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-01,21.9,17.8,27.0,63.5,1018.0,18.5,183.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-02,22.3,19.1,25.6,68.2,1015.1,23.0,221.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-03,22.2,18.5,27.3,72.7,1013.3,23.3,229.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-04,21.0,17.6,24.0,51.7,1014.9,15.6,312.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-05,19.1,14.8,23.3,41.3,1021.9,18.7,337.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-06,19.0,12.5,24.8,44.1,1028.1,11.3,356.7,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-07,20.7,12.6,27.1,47.4,1025.8,12.4,341.5,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-08,22.2,17.0,28.1,52.4,1026.3,18.7,68.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-09,21.7,16.6,28.1,61.3,1028.4,18.3,76.6,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-10,22.7,16.6,29.6,58.6,1025.6,16.6,77.6,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-11,24.6,16.6,32.6,51.3,1021.5,18.9,77.9,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-12,25.6,18.8,32.8,45.0,1018.1,19.4,76.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-13,26.0,19.6,34.0,45.3,1013.9,16.1,93.4,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-14,26.0,19.3,33.0,43.1,1006.9,15.0,98.6,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-08-15,23.7,19.1,29.1,51.0,1002.9,19.0,246.4,0.397,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-16,20.2,18.1,22.1,76.9,1007.2,13.6,190.2,3.41,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-17,19.6,17.8,25.3,84.5,1011.5,18.4,28.8,23.936,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-18,21.6,18.1,26.5,70.5,1013.9,19.9,241.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-19,21.1,18.1,24.8,62.0,1014.3,22.7,268.9,0.002,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-20,19.1,13.8,24.8,62.6,1017.1,24.0,235.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-21,19.2,15.0,24.3,65.4,1015.7,15.4,225.0,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-22,18.8,14.1,22.5,72.3,1013.8,16.4,197.6,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-23,21.3,18.1,25.5,79.8,1013.8,20.4,211.1,0.416,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-24,23.4,20.1,28.8,67.0,1016.0,19.2,209.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-25,19.5,16.8,22.8,84.3,1017.2,18.1,337.6,41.032,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-26,19.1,13.3,24.8,66.1,1019.1,8.7,289.5,0.398,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-08-27,19.7,15.3,24.6,65.6,1018.8,15.0,72.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-28,19.3,15.0,24.0,65.2,1021.6,19.0,75.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-29,18.7,16.1,21.1,63.9,1022.8,18.9,57.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-30,19.0,14.8,23.8,65.1,1022.9,20.1,39.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-08-31,19.0,14.8,23.1,62.0,1023.4,24.0,55.2,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-01,19.4,14.9,23.1,65.8,1019.3,20.5,60.1,0.008,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-02,20.0,16.5,25.0,74.5,1012.7,11.3,65.8,2.812,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-03,19.7,15.8,24.1,71.6,1009.2,19.8,197.1,0.018,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-04,20.1,17.0,24.1,69.5,1014.2,19.4,160.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-05,20.0,16.1,22.8,76.1,1015.1,21.8,155.3,1.404,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-06,18.6,16.0,22.6,82.2,1011.6,22.3,185.7,8.855,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-07,18.0,15.3,21.1,80.5,1008.4,21.8,183.5,10.356,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-08,16.0,14.1,19.1,89.7,1004.2,20.5,182.1,5.448,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-09,16.6,14.8,20.1,86.5,1005.6,21.8,277.1,3.223,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-10,16.9,13.5,20.8,82.1,1014.9,11.9,305.4,0.199,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-11,18.2,14.3,23.1,79.0,1017.9,17.8,182.4,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-12,20.5,15.6,26.6,71.1,1011.9,15.2,185.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-13,18.1,16.0,20.0,80.5,1010.5,15.0,45.0,4.401,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-14,17.5,14.6,21.6,76.6,1007.4,13.9,9.0,0.797,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-15,16.0,13.6,19.8,66.8,1012.3,15.6,318.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-16,14.1,11.6,17.8,56.2,1017.7,21.3,340.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-17,12.8,7.6,17.8,52.7,1022.2,20.6,318.3,0.0,Clear,51.5064,-0.12721
London,2025-07-02,2022-09-18,14.0,9.3,17.8,62.4,1021.2,20.3,304.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-19,14.8,12.6,18.1,63.5,1024.3,9.4,318.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-20,15.3,9.6,19.5,65.6,1025.9,10.6,336.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-21,16.6,14.1,20.3,66.7,1025.6,11.2,161.7,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-22,15.9,11.0,19.8,73.2,1020.1,17.8,198.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-23,16.2,14.8,19.1,78.6,1015.0,13.4,351.1,0.808,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-24,14.4,11.0,19.0,70.9,1016.6,18.6,8.9,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-25,13.2,9.8,16.6,64.7,1018.1,16.3,320.8,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-26,12.9,11.1,15.3,72.9,1003.3,24.3,287.5,2.004,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-27,11.1,9.1,14.8,76.6,1001.5,21.5,285.6,1.597,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-09-28,10.0,6.1,14.5,77.6,1000.1,14.6,299.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-29,10.7,5.8,16.0,74.6,1003.6,10.0,340.1,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-09-30,12.2,8.1,17.0,85.1,1005.7,29.1,217.5,9.007,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-10-01,15.6,12.0,19.1,76.3,1006.7,26.4,254.7,0.199,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-10-02,15.0,11.8,18.6,71.8,1020.1,15.4,288.9,0.013,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-10-03,13.0,8.0,18.3,78.8,1025.5,15.2,180.5,0.0,Partially cloudy,51.5064,-0.12721
London,2025-07-02,2022-10-04,16.2,14.1,18.0,80.2,1017.0,21.3,212.0,0.0,Overcast,51.5064,-0.12721
London,2025-07-02,2022-10-05,16.3,12.0,18.8,74.1,1012.3,34.6,227.0,1.003,"Rain, Partially cloudy",51.5064,-0.12721
London,2025-07-02,2022-10-06,13.3,8.8,18.1,73.0,1026.9,24.7,228.3,0.0,Clear,51.5064,-0.12721
